participant,painting_index.x,painting,distance_repetition,distance_trial,distance_index,distance_value,distance_responsetime,painting_index.y,liking_repetition,liking_trial,liking_index,liking_value,liking_responsetime,painting_index,abstraction_repetition,abstraction_trial,abstraction_index,abstraction_value,abstraction_responsetime,painting_index_comparison.x,comparison_position_1,comparison_position_2,comparison_painting,comparison_repetition,comparison_trial,comparison_index,comparison_value,comparison_responsetime,painting_index_comparison.y,painter,painting_category,session,date,framerate,experiment,experience_rating,experience_responsetime,viewing_value,viewing_responsetime,distance_value_numeric,painting_category_num,Painting,set,Painter_set,art_exp
b_49,6,Paintings/MonA1.jpeg,0,8,8,tomorrow,5.56773996353,6,0,17,17,6,5.908,6,0,13,13,2,10.453,0,"[0.4, 0]","[-0.4, 0]",Paintings/MonA1new.jpeg,0,1,1,4,15.833,0,Mondrian,concrete,1,2016-12-07T18:03:00Z,29.8708964323,tryagainsim,novice,9.84414100647,0,12.1809601784,0,1,MonA1.,A,MondrianA,novice 0
b_49,13,Paintings/Closea2.jpeg,0,9,9,in a year,3.14701104164,13,0,20,20,2,13.02,13,0,1,1,6,7.432,12,"[0.4, 0]","[-0.4, 0]",Paintings/Closea2new.jpeg,0,10,10,5,5.903,12,Close,indeterminate,1,2016-12-07T18:03:00Z,29.8708964323,tryagainsim,novice,9.84414100647,0,12.1809601784,1,2,Closea2.,A,CloseA,novice 0
b_49,2,Paintings/Clifb3.jpeg,0,10,10,in a year,3.66185593605,2,0,0,0,2,24.775,2,0,2,2,7,4.137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Still,abstract,1,2016-12-07T18:03:00Z,29.8708964323,tryagainsim,novice,9.84414100647,0,12.1809601784,1,3,Clifb3.,B,StillB,novice 0
b_49,15,Paintings/Rothkoa1.jpeg,0,11,11,tomorrow,6.15083789825,15,0,6,6,4,4.98,15,0,14,14,2,7.649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rothko,concrete,1,2016-12-07T18:03:00Z,29.8708964323,tryagainsim,novice,9.84414100647,0,12.1809601784,0,1,Rothkoa1.,A,RothkoA,novice 0
b_49,10,Paintings/Monb2.jpeg,0,12,12,in a year,4.70264005661,10,0,3,3,2,4.596,10,0,15,15,7,7.258,4,"[0.4, 0]","[-0.4, 0]",Paintings/Monb2new.jpeg,0,6,6,5,2.86,4,Mondrian,indeterminate,1,2016-12-07T18:03:00Z,29.8708964323,tryagainsim,novice,9.84414100647,0,12.1809601784,1,2,Monb2.,B,MondrianB,novice 0
b_49,16,Paintings/Rothkoa2.jpeg,0,13,13,tomorrow,2.75109291077,16,0,9,9,7,4.081,16,0,3,3,5,11.485,6,"[0.4, 0]","[-0.4, 0]",Paintings/Rothkoa2new.jpeg,0,8,8,6,8.718,6,Rothko,indeterminate,1,2016-12-07T18:03:00Z,29.8708964323,tryagainsim,novice,9.84414100647,0,12.1809601784,0,2,Rothkoa2.,A,RothkoA,novice 0
b_49,18,Paintings/Rothkob1.jpeg,0,14,14,tomorrow,8.28371500969,18,0,1,1,4,10.272,18,0,19,19,4,3.378,8,"[0.4, 0]","[-0.4, 0]",Paintings/Rothkob1new.jpeg,0,0,0,7,8.758,8,Rothko,concrete,1,2016-12-07T18:03:00Z,29.8708964323,tryagainsim,novice,9.84414100647,0,12.1809601784,0,1,Rothkob1.,B,RothkoB,novice 0
b_49,5,Paintings/Clifa3.jpeg,0,15,15,in a year,8.41207408905,5,0,7,7,5,5.545,5,0,7,7,6,3.528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Still,abstract,1,2016-12-07T18:03:00Z,29.8708964323,tryagainsim,novice,9.84414100647,0,12.1809601784,1,3,Clifa3.,A,StillA,novice 0
b_49,1,Paintings/Clifb2.jpeg,0,16,16,in a year,15.8036630154,1,0,12,12,5,3.351,1,0,20,20,6,3.035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Still,indeterminate,1,2016-12-07T18:03:00Z,29.8708964323,tryagainsim,novice,9.84414100647,0,12.1809601784,1,2,Clifb2.,B,StillB,novice 0
b_49,9,Paintings/Monb1.jpeg,0,17,17,tomorrow,3.08698797226,9,0,18,18,4,4.125,9,0,10,10,1,3.542,3,"[0.4, 0]","[-0.4, 0]",Paintings/Monb1new.jpeg,0,3,3,6,6.636,3,Mondrian,concrete,1,2016-12-07T18:03:00Z,29.8708964323,tryagainsim,novice,9.84414100647,0,12.1809601784,0,1,Monb1.,B,MondrianB,novice 0
b_49,0,Paintings/Clifb1.jpeg,0,18,18,tomorrow,1.74913907051,0,0,13,13,6,3.804,0,0,16,16,1,7.122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Still,concrete,1,2016-12-07T18:03:00Z,29.8708964323,tryagainsim,novice,9.84414100647,0,12.1809601784,0,1,Clifb1.,B,StillB,novice 0
b_49,17,Paintings/Rothkoa3.jpeg,0,19,19,in a year,1.98628997803,17,0,8,8,2,2.737,17,0,18,18,6,4.536,7,"[0.4, 0]","[-0.4, 0]",Paintings/Rothkoa3new.jpeg,0,13,13,6,4.177,7,Rothko,abstract,1,2016-12-07T18:03:00Z,29.8708964323,tryagainsim,novice,9.84414100647,0,12.1809601784,1,3,Rothkoa3.,A,RothkoA,novice 0
b_49,20,Paintings/Rothkob3.jpeg,0,20,20,in a year,2.52868509293,20,0,4,4,1,3.231,20,0,11,11,6,5.186,10,"[0.4, 0]","[-0.4, 0]",Paintings/Rothkob2new3.jpeg,0,9,9,7,4.11,10,Rothko,abstract,1,2016-12-07T18:03:00Z,29.8708964323,tryagainsim,novice,9.84414100647,0,12.1809601784,1,3,Rothkob3.,B,RothkoB,novice 0
b_50,1,Paintings/Clifb2.jpeg,0,0,0,tomorrow,12.1591870785,1,0,15,15,6,3.722,1,0,12,12,5,2.612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Still,indeterminate,1,2016-12-07T21:10:00Z,30.1058005093,tryagainsim,enthusiast,11.8453071117,0,4.43910694122,0,2,Clifb2.,B,StillB,enthusiast 0
b_50,12,Paintings/Closea1.jpeg,0,1,1,tomorrow,8.12739801407,12,0,3,3,7,5.435,12,0,1,1,1,2.561,11,"[0.4, 0]","[-0.4, 0]",Paintings/Closea1new.jpeg,0,10,10,3,6.343,11,Close,concrete,1,2016-12-07T21:10:00Z,30.1058005093,tryagainsim,enthusiast,11.8453071117,0,4.43910694122,0,1,Closea1.,A,CloseA,enthusiast 0
b_50,19,Paintings/Rothkob2.jpeg,0,2,2,in a year,5.1003639698,19,0,1,1,3,6.841,19,0,6,6,5,4.075,9,"[0.4, 0]","[-0.4, 0]",Paintings/Rothkob3new2.jpeg,0,11,11,3,3.864,9,Rothko,indeterminate,1,2016-12-07T21:10:00Z,30.1058005093,tryagainsim,enthusiast,11.8453071117,0,4.43910694122,1,2,Rothkob2.,B,RothkoB,enthusiast 0
b_50,3,Paintings/Clifa1.jpeg,0,3,3,tomorrow,1.9689218998,3,0,4,4,5,2.907,3,0,13,13,1,1.715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Still,concrete,1,2016-12-07T21:10:00Z,30.1058005093,tryagainsim,enthusiast,11.8453071117,0,4.43910694122,0,1,Clifa1.,A,StillA,enthusiast 0
b_50,14,Paintings/Closea3.jpeg,0,4,4,tomorrow,4.21611499786,14,0,14,14,3,3.014,14,0,2,2,7,2.653,13,"[0.4, 0]","[-0.4, 0]",Paintings/Closea2new.jpeg,0,8,8,6,2.265,13,Close,abstract,1,2016-12-07T21:10:00Z,30.1058005093,tryagainsim,enthusiast,11.8453071117,0,4.43910694122,0,3,Closea3.,A,CloseA,enthusiast 0
b_50,6,Paintings/MonA1.jpeg,0,5,5,tomorrow,1.29058003426,6,0,9,9,4,2.747,6,0,8,8,2,3.919,0,"[0.4, 0]","[-0.4, 0]",Paintings/MonA1new.jpeg,0,9,9,4,6.844,0,Mondrian,concrete,1,2016-12-07T21:10:00Z,30.1058005093,tryagainsim,enthusiast,11.8453071117,0,4.43910694122,0,1,MonA1.,A,MondrianA,enthusiast 0
b_50,10,Paintings/Monb2.jpeg,0,6,6,in a year,2.5427339077,10,0,17,17,2,2.904,10,0,11,11,5,2.444,4,"[0.4, 0]","[-0.4, 0]",Paintings/Monb2new.jpeg,0,0,0,5,10.595,4,Mondrian,indeterminate,1,2016-12-07T21:10:00Z,30.1058005093,tryagainsim,enthusiast,11.8453071117,0,4.43910694122,1,2,Monb2.,B,MondrianB,enthusiast 0
b_50,9,Paintings/Monb1.jpeg,0,7,7,tomorrow,1.94001197815,9,0,13,13,5,3.108,9,0,18,18,1,1.601,3,"[0.4, 0]","[-0.4, 0]",Paintings/Monb1new.jpeg,0,3,3,2,6.307,3,Mondrian,concrete,1,2016-12-07T21:10:00Z,30.1058005093,tryagainsim,enthusiast,11.8453071117,0,4.43910694122,0,1,Monb1.,B,MondrianB,enthusiast 0
b_50,7,Paintings/MonA2.jpeg,0,8,8,in a year,2.41798782349,7,0,12,12,3,2.357,7,0,10,10,5,5.104,1,"[0.4, 0]","[-0.4, 0]",Paintings/MonA2new.jpeg,0,4,4,5,4.668,1,Mondrian,indeterminate,1,2016-12-07T21:10:00Z,30.1058005093,tryagainsim,enthusiast,11.8453071117,0,4.43910694122,1,2,MonA2.,A,MondrianA,enthusiast 0
b_50,11,Paintings/Monb3.jpeg,0,9,9,in a year,2.27696084976,11,0,16,16,2,4.631,11,0,5,5,6,3.926,5,"[0.4, 0]","[-0.4, 0]",Paintings/Monb3new.jpeg,0,6,6,6,3.202,5,Mondrian,abstract,1,2016-12-07T21:10:00Z,30.1058005093,tryagainsim,enthusiast,11.8453071117,0,4.43910694122,1,3,Monb3.,B,MondrianB,enthusiast 0
b_50,8,Paintings/MonA3.jpeg,0,10,10,in a year,2.29888892174,8,0,2,2,2,2.154,8,0,20,20,7,1.946,2,"[0.4, 0]","[-0.4, 0]",Paintings/MonA3new.jpeg,0,12,12,7,2.141,2,Mondrian,abstract,1,2016-12-07T21:10:00Z,30.1058005093,tryagainsim,enthusiast,11.8453071117,0,4.43910694122,1,3,MonA3.,A,MondrianA,enthusiast 0
b_50,4,Paintings/Clifa2.jpeg,0,11,11,tomorrow,2.28954100609,4,0,20,20,4,2.252,4,0,17,17,6,2.358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Still,indeterminate,1,2016-12-07T21:10:00Z,30.1058005093,tryagainsim,enthusiast,11.8453071117,0,4.43910694122,0,2,Clifa2.,A,StillA,enthusiast 0
b_50,18,Paintings/Rothkob1.jpeg,0,12,12,tomorrow,1.99378299713,18,0,5,5,6,4.256,18,0,15,15,1,3.348,8,"[0.4, 0]","[-0.4, 0]",Paintings/Rothkob1new.jpeg,0,2,2,6,13.233,8,Rothko,concrete,1,2016-12-07T21:10:00Z,30.1058005093,tryagainsim,enthusiast,11.8453071117,0,4.43910694122,0,1,Rothkob1.,B,RothkoB,enthusiast 0
b_50,17,Paintings/Rothkoa3.jpeg,0,13,13,in a year,2.90719604492,17,0,11,11,1,1.663,17,0,3,3,7,2.09,7,"[0.4, 0]","[-0.4, 0]",Paintings/Rothkoa3new.jpeg,0,5,5,7,2.43,7,Rothko,abstract,1,2016-12-07T21:10:00Z,30.1058005093,tryagainsim,enthusiast,11.8453071117,0,4.43910694122,1,3,Rothkoa3.,A,RothkoA,enthusiast 0
b_50,20,Paintings/Rothkob3.jpeg,0,14,14,in a year,2.52123904228,20,0,8,8,1,2.245,20,0,7,7,7,2.112,10,"[0.4, 0]","[-0.4, 0]",Paintings/Rothkob2new3.jpeg,0,1,1,7,4.476,10,Rothko,abstract,1,2016-12-07T21:10:00Z,30.1058005093,tryagainsim,enthusiast,11.8453071117,0,4.43910694122,1,3,Rothkob3.,B,RothkoB,enthusiast 0
b_50,16,Paintings/Rothkoa2.jpeg,0,15,15,tomorrow,1.9421877861,16,0,19,19,5,2.138,16,0,4,4,5,4.561,6,"[0.4, 0]","[-0.4, 0]",Paintings/Rothkoa2new.jpeg,0,13,13,6,4.188,6,Rothko,indeterminate,1,2016-12-07T21:10:00Z,30.1058005093,tryagainsim,enthusiast,11.8453071117,0,4.43910694122,0,2,Rothkoa2.,A,RothkoA,enthusiast 0
b_50,5,Paintings/Clifa3.jpeg,0,16,16,in a year,3.03894996643,5,0,7,7,3,3.098,5,0,16,16,7,1.938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Still,abstract,1,2016-12-07T21:10:00Z,30.1058005093,tryagainsim,enthusiast,11.8453071117,0,4.43910694122,1,3,Clifa3.,A,StillA,enthusiast 0
b_50,13,Paintings/Closea2.jpeg,0,17,17,in a year,2.80521392822,13,0,0,0,3,5.735,13,0,14,14,7,3.227,12,"[0.4, 0]","[-0.4, 0]",Paintings/Closea2new.jpeg,0,7,7,6,2.103,12,Close,indeterminate,1,2016-12-07T21:10:00Z,30.1058005093,tryagainsim,enthusiast,11.8453071117,0,4.43910694122,1,2,Closea2.,A,CloseA,enthusiast 0
b_50,15,Paintings/Rothkoa1.jpeg,0,18,18,tomorrow,1.41249895096,15,0,18,18,5,3.306,15,0,19,19,1,2.672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rothko,concrete,1,2016-12-07T21:10:00Z,30.1058005093,tryagainsim,enthusiast,11.8453071117,0,4.43910694122,0,1,Rothkoa1.,A,RothkoA,enthusiast 0
b_50,2,Paintings/Clifb3.jpeg,0,19,19,in a year,1.35439896584,2,0,10,10,1,2.195,2,0,0,0,7,6.603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Still,abstract,1,2016-12-07T21:10:00Z,30.1058005093,tryagainsim,enthusiast,11.8453071117,0,4.43910694122,1,3,Clifb3.,B,StillB,enthusiast 0
b_50,0,Paintings/Clifb1.jpeg,0,20,20,tomorrow,1.54917383194,0,0,6,6,5,1.954,0,0,9,9,1,1.551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Still,concrete,1,2016-12-07T21:10:00Z,30.1058005093,tryagainsim,enthusiast,11.8453071117,0,4.43910694122,0,1,Clifb1.,B,StillB,enthusiast 0
b_51,4,Paintings/Clifa2.jpeg,0,0,0,tomorrow,10.641379118,4,0,8,8,3,4.111,4,0,2,2,4,2.409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Still,indeterminate,1,2016-12-09T14:31:00Z,61.4393400071,tryagainsim,novice,13.0141320229,0,10.1596448421,0,2,Clifa2.,A,StillA,novice 0
b_51,20,Paintings/Rothkob3.jpeg,0,1,1,in a year,4.69661593437,20,0,6,6,5,4.001,20,0,17,17,6,3.306,10,"[0.4, 0]","[-0.4, 0]",Paintings/Rothkob2new3.jpeg,0,13,13,5,4.815,10,Rothko,abstract,1,2016-12-09T14:31:00Z,61.4393400071,tryagainsim,novice,13.0141320229,0,10.1596448421,1,3,Rothkob3.,B,RothkoB,novice 0
b_51,17,Paintings/Rothkoa3.jpeg,0,2,2,tomorrow,6.4415230751,17,0,18,18,2,4.747,17,0,4,4,6,5.013,7,"[0.4, 0]","[-0.4, 0]",Paintings/Rothkoa3new.jpeg,0,4,4,6,3.312,7,Rothko,abstract,1,2016-12-09T14:31:00Z,61.4393400071,tryagainsim,novice,13.0141320229,0,10.1596448421,0,3,Rothkoa3.,A,RothkoA,novice 0
b_51,1,Paintings/Clifb2.jpeg,0,3,3,tomorrow,3.5584359169,1,0,14,14,2,3.312,1,0,8,8,7,2.944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Still,indeterminate,1,2016-12-09T14:31:00Z,61.4393400071,tryagainsim,novice,13.0141320229,0,10.1596448421,0,2,Clifb2.,B,StillB,novice 0
b_51,2,Paintings/Clifb3.jpeg,0,4,4,in a year,2.26819491386,2,0,20,20,5,3.82,2,0,7,7,6,2.586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Still,abstract,1,2016-12-09T14:31:00Z,61.4393400071,tryagainsim,novice,13.0141320229,0,10.1596448421,1,3,Clifb3.,B,StillB,novice 0
b_51,8,Paintings/MonA3.jpeg,0,5,5,in a year,2.33813810349,8,0,17,17,6,3.441,8,0,9,9,6,3.173,2,"[0.4, 0]","[-0.4, 0]",Paintings/MonA3new.jpeg,0,11,11,7,2.215,2,Mondrian,abstract,1,2016-12-09T14:31:00Z,61.4393400071,tryagainsim,novice,13.0141320229,0,10.1596448421,1,3,MonA3.,A,MondrianA,novice 0
b_51,11,Paintings/Monb3.jpeg,0,6,6,tomorrow,2.46862602234,11,0,11,11,6,6.888,11,0,3,3,6,3.507,5,"[0.4, 0]","[-0.4, 0]",Paintings/Monb3new.jpeg,0,9,9,6,3.177,5,Mondrian,abstract,1,2016-12-09T14:31:00Z,61.4393400071,tryagainsim,novice,13.0141320229,0,10.1596448421,0,3,Monb3.,B,MondrianB,novice 0
b_51,15,Paintings/Rothkoa1.jpeg,0,7,7,tomorrow,3.63128900528,15,0,0,0,2,14.583,15,0,14,14,1,5.062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rothko,concrete,1,2016-12-09T14:31:00Z,61.4393400071,tryagainsim,novice,13.0141320229,0,10.1596448421,0,1,Rothkoa1.,A,RothkoA,novice 0
b_51,10,Paintings/Monb2.jpeg,0,8,8,in a year,1.47300481796,10,0,9,9,3,3.218,10,0,11,11,5,3.51,4,"[0.4, 0]","[-0.4, 0]",Paintings/Monb2new.jpeg,0,0,0,6,6.34,4,Mondrian,indeterminate,1,2016-12-09T14:31:00Z,61.4393400071,tryagainsim,novice,13.0141320229,0,10.1596448421,1,2,Monb2.,B,MondrianB,novice 0
b_51,18,Paintings/Rothkob1.jpeg,0,9,9,tomorrow,8.54515004158,18,0,16,16,3,5.181,18,0,12,12,2,2.145,8,"[0.4, 0]","[-0.4, 0]",Paintings/Rothkob1new.jpeg,0,12,12,7,4.708,8,Rothko,concrete,1,2016-12-09T14:31:00Z,61.4393400071,tryagainsim,novice,13.0141320229,0,10.1596448421,0,1,Rothkob1.,B,RothkoB,novice 0
b_51,12,Paintings/Closea1.jpeg,0,10,10,in a year,2.62387704849,12,0,4,4,4,6.354,12,0,10,10,1,1.878,11,"[0.4, 0]","[-0.4, 0]",Paintings/Closea1new.jpeg,0,6,6,5,8.88,11,Close,concrete,1,2016-12-09T14:31:00Z,61.4393400071,tryagainsim,novice,13.0141320229,0,10.1596448421,1,1,Closea1.,A,CloseA,novice 0
b_51,7,Paintings/MonA2.jpeg,0,11,11,in a year,0.858426094055,7,0,1,1,3,8.02,7,0,0,0,3,7.352,1,"[0.4, 0]","[-0.4, 0]",Paintings/MonA2new.jpeg,0,1,1,4,5.348,1,Mondrian,indeterminate,1,2016-12-09T14:31:00Z,61.4393400071,tryagainsim,novice,13.0141320229,0,10.1596448421,1,2,MonA2.,A,MondrianA,novice 0
b_51,9,Paintings/Monb1.jpeg,0,12,12,tomorrow,4.76092600822,9,0,15,15,3,3.071,9,0,16,16,1,2.147,3,"[0.4, 0]","[-0.4, 0]",Paintings/Monb1new.jpeg,0,10,10,4,5.21,3,Mondrian,concrete,1,2016-12-09T14:31:00Z,61.4393400071,tryagainsim,novice,13.0141320229,0,10.1596448421,0,1,Monb1.,B,MondrianB,novice 0
b_51,16,Paintings/Rothkoa2.jpeg,0,13,13,in a year,5.20686197281,16,0,5,5,4,7.019,16,0,13,13,3,6.988,6,"[0.4, 0]","[-0.4, 0]",Paintings/Rothkoa2new.jpeg,0,3,3,5,3.541,6,Rothko,indeterminate,1,2016-12-09T14:31:00Z,61.4393400071,tryagainsim,novice,13.0141320229,0,10.1596448421,1,2,Rothkoa2.,A,RothkoA,novice 0
b_51,19,Paintings/Rothkob2.jpeg,0,14,14,in a year,1.13952803612,19,0,7,7,5,3.244,19,0,1,1,3,12.726,9,"[0.4, 0]","[-0.4, 0]",Paintings/Rothkob3new2.jpeg,0,2,2,3,6.379,9,Rothko,indeterminate,1,2016-12-09T14:31:00Z,61.4393400071,tryagainsim,novice,13.0141320229,0,10.1596448421,1,2,Rothkob2.,B,RothkoB,novice 0
b_51,13,Paintings/Closea2.jpeg,0,15,15,tomorrow,7.77373099327,13,0,12,12,5,3.31,13,0,15,15,6,2.441,12,"[0.4, 0]","[-0.4, 0]",Paintings/Closea2new.jpeg,0,7,7,5,3.947,12,Close,indeterminate,1,2016-12-09T14:31:00Z,61.4393400071,tryagainsim,novice,13.0141320229,0,10.1596448421,0,2,Closea2.,A,CloseA,novice 0
